Customer_Policy_ID,Customer_ID,Customer_Policy_Type,Customer_Coverage_Amount,Customer_Annual_Premium,Policy_Start_Date,Policy_End_Date,Policy_Duration_Days,Agent_ID,Customer_Policy_Status,Premium_Collected
POL52386,CUST11218,Property,918782.0,27210.7,2021-12-23,2023-07-16,570,AGT5210,Cancelled,42493.422
POL52389,CUST10461,Term,441892.0,22639.3,2022-03-23,2025-05-01,1135,AGT5121,Cancelled,70398.919
POL52390,CUST10358,Whole,395330.0,49598.8,2024-02-13,2025-05-27,469,AGT5239,Cancelled,63731.061
POL52391,CUST10925,Property,789419.0,19337.3,2023-06-09,2023-07-30,51,AGT5029,Active,2701.924
POL52392,CUST10875,Term,162075.0,26565.0,2024-07-14,2024-09-29,77,AGT5116,Lapsed,5604.123
POL52394,CUST10912,Term,142360.0,10187.9,2023-09-12,2024-12-31,476,AGT5092,Cancelled,13286.138
POL52396,CUST11875,Vehicle,589700.0,36855.5,2021-10-25,2022-04-04,161,AGT5077,Active,16256.81
POL52397,CUST11269,Health,919080.0,34500.9,2022-03-14,2022-11-30,261,AGT5287,Lapsed,24670.507
POL52399,CUST10691,Vehicle,877197.0,10216.7,2021-09-04,2024-07-10,1040,AGT5088,Cancelled,29110.597
POL52400,CUST11655,Vehicle,362857.0,7715.16,2022-12-27,2024-11-02,676,AGT5066,Lapsed,14288.899
POL52401,CUST12225,Health,708378.0,11435.0,2023-04-24,2024-11-07,563,AGT5214,Lapsed,17638.096
POL52402,CUST10555,Term,498500.0,26481.4,2020-09-30,2021-03-08,159,AGT5045,Cancelled,11535.733
POL52404,CUST11509,Property,814527.0,38202.2,2024-05-07,2024-07-01,55,AGT5048,Cancelled,5756.496
POL52407,CUST12159,Whole,461145.0,47243.3,2024-05-15,2025-04-02,322,AGT5066,Active,41677.651
POL52409,CUST10910,Property,864495.0,29663.9,2024-01-22,2025-03-25,428,AGT5209,Lapsed,34783.97
POL52410,CUST10781,Health,808353.0,4789.8,2024-04-28,2024-09-11,136,AGT5137,Lapsed,1784.693
POL52412,CUST12301,Property,386374.0,11169.1,2023-12-23,2024-04-01,100,AGT5233,Active,3060.027
POL52413,CUST11007,Health,368683.0,23321.0,2023-05-21,2024-10-09,507,AGT5043,Cancelled,32393.827
POL52414,CUST11987,Vehicle,999428.0,24779.9,2024-02-14,2024-06-22,129,AGT5086,Cancelled,8757.828
POL52415,CUST10787,Term,718493.0,13180.4,2023-06-02,2025-01-29,607,AGT5195,Cancelled,21919.186
POL52416,CUST10113,Whole,882176.0,15074.1,2023-09-18,2025-05-10,600,AGT5187,Cancelled,24779.342
POL52417,CUST11274,Property,804014.0,24627.9,2024-02-18,2024-06-02,105,AGT5107,Active,7084.738
POL52419,CUST11685,Whole,664673.0,31719.4,2022-09-14,2024-01-20,493,AGT5245,Cancelled,42842.916
POL52421,CUST10456,Vehicle,698097.0,29310.1,2022-07-13,2025-07-18,1101,AGT5045,Lapsed,88412.11
POL52423,CUST11024,Property,563107.0,26607.9,2024-03-27,2024-10-14,201,AGT5220,Lapsed,14652.57
POL52426,CUST10674,Property,958098.0,6237.71,2020-12-12,2021-04-30,139,AGT5236,Active,2375.457
POL52427,CUST10435,Whole,239949.0,41007.8,2022-08-20,2023-01-06,139,AGT5076,Lapsed,15616.669
POL52428,CUST10639,Vehicle,788637.0,7987.05,2023-06-24,2025-07-14,751,AGT5213,Lapsed,16433.629
POL52429,CUST10479,Property,184947.0,45964.1,2023-11-28,2025-05-05,524,AGT5130,Cancelled,65986.818
POL52430,CUST11179,Term,803091.0,15489.9,2024-05-27,2025-07-08,407,AGT5032,Lapsed,17272.299
POL52431,CUST12204,Property,154410.0,12993.8,2023-04-07,2024-06-18,438,AGT5019,Cancelled,15592.56
POL52433,CUST10456,Vehicle,580364.0,43154.1,2023-06-14,2023-06-15,1,AGT5142,Lapsed,118.23
POL52434,CUST11497,Term,771441.0,29245.5,2023-06-23,2023-09-23,92,AGT5040,Cancelled,7371.468
POL52435,CUST10698,Property,422623.0,44951.8,2024-07-08,2024-08-22,45,AGT5088,Cancelled,5542.003
POL52437,CUST12320,Vehicle,677910.0,28458.0,2021-07-31,2024-06-02,1037,AGT5146,Lapsed,80851.907
POL52439,CUST11735,Property,345453.0,49688.8,2022-11-23,2024-03-29,492,AGT5136,Cancelled,66977.78
POL52440,CUST11112,Vehicle,692883.0,42372.5,2020-10-21,2023-07-20,1002,AGT5139,Lapsed,116321.219
POL52442,CUST11858,Vehicle,960701.0,19144.6,2023-06-28,2024-02-12,229,AGT5253,Cancelled,12011.27
POL52443,CUST10186,Health,263693.0,49713.1,2024-03-27,2024-07-08,103,AGT5198,Cancelled,14028.628
POL52444,CUST11552,Vehicle,650812.0,29957.6,2023-06-28,2025-02-01,584,AGT5282,Lapsed,47932.16
POL52446,CUST12138,Whole,588613.0,35990.8,2023-03-03,2023-12-22,294,AGT5067,Cancelled,28989.85
POL52447,CUST11527,Property,375506.0,35070.9,2023-05-28,2023-12-04,190,AGT5170,Active,18256.085
POL52448,CUST12331,Term,489003.0,23418.4,2024-07-24,2025-03-26,245,AGT5240,Lapsed,15719.2
POL52449,CUST11720,Health,848686.0,19747.5,2024-06-11,2025-01-26,229,AGT5273,Active,12389.527
POL52450,CUST11595,Vehicle,495692.0,32408.4,2023-12-02,2025-02-12,438,AGT5014,Cancelled,38890.08
POL52451,CUST11658,Whole,709543.0,23131.8,2022-05-25,2022-07-29,65,AGT5081,Active,4119.362
POL52452,CUST11215,Whole,342988.0,49250.8,2022-10-21,2025-04-03,895,AGT5298,Lapsed,120765.66
POL52453,CUST11753,Whole,357857.0,24724.0,2023-02-04,2023-12-08,307,AGT5253,Active,20795.255
POL52454,CUST10684,Property,399603.0,8096.03,2021-04-03,2025-04-08,1466,AGT5133,Active,32517.205
POL52456,CUST11543,Health,788786.0,20366.7,2023-06-22,2024-08-19,424,AGT5183,Cancelled,23658.852
POL52457,CUST11705,Term,487625.0,27684.3,2020-09-07,2025-05-31,1727,AGT5157,Cancelled,130988.455
POL52458,CUST12069,Whole,259704.0,29892.7,2023-08-01,2024-05-21,294,AGT5293,Lapsed,24077.956
POL52460,CUST11803,Property,839999.0,49845.8,2023-01-08,2024-09-18,619,AGT5212,Lapsed,84533.014
POL52462,CUST10327,Term,267077.0,33218.1,2022-09-23,2023-10-01,373,AGT5196,Lapsed,33946.168
POL52463,CUST12448,Whole,625129.0,46000.6,2023-06-10,2023-11-14,157,AGT5056,Cancelled,19786.559
POL52464,CUST11357,Property,959262.0,33742.9,2024-07-14,2025-05-22,312,AGT5103,Lapsed,28843.246
POL52465,CUST10904,Health,972633.0,47539.5,2023-02-24,2024-01-08,318,AGT5242,Lapsed,41417.975
POL52467,CUST11053,Health,803598.0,18080.4,2023-08-06,2024-11-29,481,AGT5178,Active,23826.5
POL52469,CUST11765,Whole,667785.0,5067.32,2023-06-07,2025-03-14,646,AGT5013,Active,8968.462
POL52472,CUST10476,Health,526883.0,35615.4,2023-07-24,2025-04-01,617,AGT5028,Cancelled,60204.662
POL52474,CUST12372,Property,284790.0,13852.4,2021-07-19,2023-08-21,763,AGT5081,Cancelled,28957.209
POL52476,CUST12485,Property,287472.0,25584.3,2023-07-28,2024-05-26,303,AGT5063,Cancelled,21238.474
POL52477,CUST10027,Term,151353.0,29475.3,2023-06-02,2025-01-21,599,AGT5121,Active,48371.794
POL52478,CUST11861,Whole,353909.0,5763.54,2023-07-27,2025-06-11,685,AGT5156,Cancelled,10816.507
POL52479,CUST11659,Health,393269.0,42071.6,2021-06-18,2021-08-11,54,AGT5232,Lapsed,6224.292
POL52480,CUST10457,Vehicle,282247.0,36487.9,2023-10-07,2025-03-12,522,AGT5173,Lapsed,52182.695
POL52481,CUST12230,Property,662181.0,28681.8,2023-05-22,2024-08-18,454,AGT5257,Active,35675.444
POL52482,CUST10635,Term,237668.0,13259.7,2024-02-14,2024-11-11,271,AGT5010,Cancelled,9844.873
POL52484,CUST11713,Whole,432425.0,20200.4,2021-03-07,2024-03-24,1113,AGT5158,Lapsed,61597.384
POL52485,CUST12380,Term,381219.0,5112.17,2022-04-21,2024-08-29,861,AGT5011,Lapsed,12059.119
POL52487,CUST11682,Property,552683.0,30841.5,2024-04-19,2024-07-09,81,AGT5031,Cancelled,6844.278
POL52488,CUST11071,Term,104956.0,36638.2,2022-03-15,2022-05-26,72,AGT5195,Cancelled,7227.261
POL52490,CUST12241,Term,600980.0,47498.6,2024-01-07,2025-04-10,459,AGT5285,Lapsed,59731.116
POL52491,CUST12361,Whole,234974.0,25081.1,2022-02-22,2023-08-28,552,AGT5155,Active,37930.869
POL52492,CUST12263,Term,891451.0,46763.0,2022-04-09,2023-07-28,475,AGT5095,Lapsed,60855.959
POL52493,CUST11114,Health,773535.0,37861.6,2023-04-10,2023-06-24,75,AGT5019,Active,7779.781
POL52494,CUST11506,Health,130704.0,16357.8,2022-12-15,2023-05-16,152,AGT5065,Lapsed,6812.015
POL52496,CUST12172,Property,728685.0,33209.1,2021-08-25,2023-07-08,682,AGT5234,Lapsed,62050.976
POL52498,CUST10561,Term,508572.0,39035.8,2023-10-16,2024-02-18,125,AGT5192,Cancelled,13368.425
POL52500,CUST11546,Property,917782.0,11504.1,2021-02-27,2021-12-23,299,AGT5123,Cancelled,9423.907
POL52501,CUST11300,Vehicle,486062.0,5877.27,2024-06-18,2024-11-25,160,AGT5131,Lapsed,2576.338
POL52502,CUST11685,Term,573890.0,39656.9,2024-07-12,2024-10-05,85,AGT5111,Active,9235.168
POL52506,CUST12441,Health,726763.0,8432.78,2024-04-08,2025-07-03,451,AGT5072,Cancelled,10419.682
POL52508,CUST10135,Health,924330.0,39338.3,2024-03-16,2025-03-28,377,AGT5014,Active,40631.614
POL52509,CUST12051,Vehicle,679925.0,45708.6,2024-07-23,2025-01-08,169,AGT5003,Lapsed,21163.708
POL52510,CUST10872,Term,364074.0,29999.1,2023-08-31,2024-02-26,179,AGT5231,Cancelled,14711.887
POL52511,CUST11738,Health,925168.0,45915.4,2023-08-10,2025-01-15,524,AGT5139,Active,65916.903
POL52512,CUST11218,Vehicle,600773.0,21410.3,2021-06-21,2021-10-28,129,AGT5139,Active,7566.928
POL52513,CUST10310,Vehicle,177201.0,22924.8,2022-08-16,2023-01-20,157,AGT5095,Lapsed,9860.804
POL52515,CUST11795,Term,146761.0,34199.4,2023-07-17,2024-04-14,272,AGT5193,Cancelled,25485.58
POL52518,CUST10642,Vehicle,544490.0,38339.1,2022-11-11,2025-07-09,971,AGT5053,Active,101992.51
POL52519,CUST10530,Term,673895.0,46662.1,2020-10-23,2024-08-10,1387,AGT5165,Cancelled,177315.98
POL52520,CUST11316,Whole,240055.0,25122.8,2023-12-05,2025-05-14,526,AGT5112,Active,36204.364
POL52521,CUST12135,Term,451784.0,20372.7,2022-02-28,2025-04-22,1149,AGT5226,Lapsed,64132.143
POL52523,CUST11316,Vehicle,995872.0,7289.97,2021-05-04,2023-06-03,760,AGT5072,Active,15179.116
POL52527,CUST10161,Term,471713.0,28129.8,2023-08-28,2025-02-16,538,AGT5086,Lapsed,41462.555
POL52528,CUST11011,Term,818458.0,43150.7,2021-06-27,2022-01-21,208,AGT5230,Active,24589.988
POL52529,CUST10209,Health,112857.0,14932.0,2023-09-17,2025-04-18,579,AGT5067,Lapsed,23686.652
POL52533,CUST11408,Term,734029.0,22671.1,2023-10-21,2025-01-25,462,AGT5122,Cancelled,28696.022
POL52534,CUST10554,Property,472960.0,33547.0,2023-11-11,2025-02-09,456,AGT5283,Cancelled,41910.773
POL52535,CUST11886,Term,914713.0,29440.6,2023-06-03,2023-07-14,41,AGT5066,Active,3307.026
POL52538,CUST10566,Property,612316.0,33639.6,2024-04-21,2024-05-06,15,AGT5101,Cancelled,1382.449
POL52539,CUST11223,Vehicle,761680.0,24504.8,2023-07-15,2023-07-23,8,AGT5106,Active,537.092
POL52540,CUST10602,Health,288944.0,15105.1,2021-05-09,2022-05-02,358,AGT5148,Active,14815.413
POL52541,CUST12466,Whole,889514.0,44846.4,2023-08-11,2024-12-11,488,AGT5175,Lapsed,59959.022
POL52543,CUST12271,Term,972310.0,31320.5,2023-10-22,2024-03-05,135,AGT5174,Lapsed,11584.295
POL52546,CUST11996,Health,452694.0,39400.6,2022-01-02,2023-09-27,633,AGT5061,Active,68330.356
POL52547,CUST11653,Health,131248.0,19997.1,2022-10-02,2025-05-06,947,AGT5218,Lapsed,51882.887
POL52548,CUST11858,Health,400189.0,3333.28,2021-08-22,2022-07-02,314,AGT5052,Lapsed,2867.534
POL52550,CUST10672,Term,761024.0,19651.0,2023-05-29,2024-10-04,494,AGT5090,Active,26596.148
POL52553,CUST11988,Property,150420.0,36901.2,2022-11-06,2023-11-23,382,AGT5232,Active,38619.886
POL52554,CUST11450,Vehicle,919922.0,26789.7,2020-08-18,2025-06-14,1761,AGT5131,Lapsed,129251.128
POL52555,CUST12230,Property,441934.0,45007.9,2023-01-28,2023-10-24,269,AGT5173,Active,33170.206
POL52556,CUST10986,Health,788181.0,10126.2,2023-12-10,2024-07-08,211,AGT5091,Cancelled,5853.776
POL52558,CUST10403,Whole,843255.0,32114.6,2021-02-20,2022-10-07,594,AGT5157,Active,52263.212
POL52559,CUST11596,Whole,362600.0,39670.3,2023-03-24,2024-06-27,461,AGT5042,Lapsed,50104.132
POL52560,CUST10170,Whole,515062.0,22025.3,2021-06-15,2024-01-03,932,AGT5068,Active,56239.944
POL52561,CUST11466,Property,736123.0,38890.9,2021-03-11,2022-06-16,462,AGT5177,Lapsed,49226.29
POL52563,CUST12355,Vehicle,895619.0,44719.3,2023-01-30,2024-03-13,408,AGT5175,Lapsed,49987.601
POL52564,CUST12488,Term,973398.0,19371.6,2023-02-26,2025-07-17,872,AGT5238,Active,46279.548
POL52565,CUST11274,Vehicle,636871.0,43941.2,2022-12-22,2024-04-29,494,AGT5166,Lapsed,59471.104
POL52566,CUST10899,Health,245951.0,29844.3,2022-01-05,2022-09-27,265,AGT5054,Active,21667.779
POL52567,CUST10219,Health,221243.0,18235.9,2023-06-20,2023-09-29,101,AGT5074,Active,5046.098
POL52568,CUST11469,Health,313858.0,39695.2,2024-07-13,2024-10-01,80,AGT5139,Cancelled,8700.318
POL52569,CUST10032,Term,372713.0,24916.7,2023-10-10,2023-11-03,24,AGT5228,Active,1638.358
POL52570,CUST11355,Property,245345.0,35092.0,2022-12-23,2024-07-25,580,AGT5213,Active,55762.63
POL52572,CUST10823,Whole,170073.0,3184.59,2023-04-10,2024-06-16,433,AGT5011,Lapsed,3777.883
POL52574,CUST11837,Term,880108.0,8364.38,2023-05-04,2023-05-22,18,AGT5119,Lapsed,412.49
POL52577,CUST10600,Vehicle,148222.0,19866.0,2023-04-05,2025-06-25,812,AGT5036,Lapsed,44195.047
POL52578,CUST10421,Property,224316.0,27089.3,2023-10-03,2025-03-01,515,AGT5227,Cancelled,38221.889
POL52579,CUST12394,Term,721791.0,40846.7,2023-04-15,2024-12-10,605,AGT5113,Active,67704.804
POL52582,CUST11192,Whole,747620.0,13292.1,2023-07-05,2024-08-02,394,AGT5063,Lapsed,14348.185
POL52583,CUST10367,Health,698165.0,46800.2,2023-02-11,2024-12-29,687,AGT5084,Cancelled,88086.952
POL52584,CUST10507,Vehicle,878812.0,24476.9,2022-03-06,2023-09-23,566,AGT5237,Lapsed,37955.96
POL52585,CUST11985,Property,721873.0,24772.8,2024-07-11,2025-01-14,187,AGT5218,Active,12691.818
POL52586,CUST12179,Health,836692.0,36866.1,2022-06-13,2025-02-28,991,AGT5072,Active,100093.987
POL52587,CUST10802,Health,904765.0,3880.92,2023-11-17,2024-11-07,356,AGT5116,Active,3785.226
POL52588,CUST10075,Property,390597.0,24392.3,2022-09-10,2023-05-26,258,AGT5053,Active,17241.681
POL52589,CUST11236,Health,890269.0,17730.8,2022-10-20,2023-10-16,361,AGT5269,Active,17536.49
POL52590,CUST10804,Health,907155.0,42291.0,2023-01-10,2025-04-15,826,AGT5088,Cancelled,95705.112
POL52592,CUST12013,Health,272568.0,25339.3,2021-04-21,2021-12-05,228,AGT5053,Active,15828.385
POL52593,CUST11163,Vehicle,533107.0,23687.5,2022-06-11,2022-12-20,192,AGT5126,Active,12460.274
POL52594,CUST10375,Property,402037.0,16917.1,2020-12-22,2022-08-05,591,AGT5104,Active,27391.798
POL52595,CUST10097,Property,372336.0,26108.8,2023-08-08,2024-01-28,173,AGT5277,Cancelled,12374.856
POL52596,CUST11221,Health,601216.0,29937.1,2023-04-10,2023-12-13,247,AGT5127,Cancelled,20258.805
POL52597,CUST11036,Vehicle,789387.0,49099.3,2022-11-08,2025-07-11,976,AGT5172,Lapsed,131290.183
POL52598,CUST10956,Term,636160.0,36602.4,2021-06-22,2023-12-11,902,AGT5188,Active,90453.054
POL52599,CUST10681,Whole,290467.0,32745.4,2023-01-09,2025-05-09,851,AGT5016,Lapsed,76346.124
POL52600,CUST11012,Term,448086.0,42887.3,2021-09-20,2022-06-29,282,AGT5178,Active,33134.845
POL52601,CUST10412,Term,217294.0,43129.8,2022-10-25,2023-09-11,321,AGT5284,Lapsed,37930.591
POL52603,CUST10956,Property,980264.0,5539.65,2022-04-22,2024-06-19,789,AGT5262,Active,11974.75
POL52604,CUST11953,Whole,750984.0,8892.3,2022-01-13,2022-04-19,96,AGT5096,Lapsed,2338.797
POL52607,CUST10269,Vehicle,338826.0,38139.3,2023-12-22,2023-12-31,9,AGT5127,Cancelled,940.421
POL52609,CUST10561,Property,232960.0,19501.7,2022-06-08,2023-01-27,233,AGT5012,Cancelled,12449.03
POL52610,CUST10305,Term,702008.0,39611.9,2023-04-02,2023-10-06,187,AGT5008,Cancelled,20294.316
POL52611,CUST11485,Whole,593175.0,31827.8,2023-07-15,2023-11-16,124,AGT5168,Cancelled,10812.732
POL52613,CUST12399,Term,736891.0,14940.6,2022-05-29,2024-09-05,830,AGT5276,Cancelled,33974.515
POL52614,CUST10907,Term,550478.0,48885.3,2023-11-14,2024-02-27,105,AGT5077,Lapsed,14062.895
POL52619,CUST12471,Whole,487415.0,38014.7,2023-10-02,2024-10-20,384,AGT5180,Lapsed,39993.547
POL52621,CUST10614,Whole,521192.0,23298.7,2022-10-04,2023-12-19,441,AGT5251,Cancelled,28149.936
POL52622,CUST11579,Vehicle,282917.0,37908.2,2023-06-11,2024-12-26,564,AGT5013,Lapsed,58575.958
POL52623,CUST11545,Vehicle,576921.0,7235.93,2023-07-22,2023-12-21,152,AGT5054,Cancelled,3013.319
POL52624,CUST10597,Term,929758.0,29019.6,2023-12-31,2024-03-28,88,AGT5221,Active,6996.506
POL52626,CUST10578,Health,326664.0,9271.61,2022-05-09,2024-10-27,902,AGT5011,Cancelled,22912.307
POL52627,CUST11746,Term,331446.0,22968.9,2024-02-10,2025-01-09,334,AGT5038,Active,21018.117
POL52628,CUST11748,Property,639496.0,30128.5,2021-05-09,2023-04-30,721,AGT5011,Cancelled,59514.105
POL52629,CUST10198,Whole,699036.0,14153.0,2021-12-29,2023-04-16,473,AGT5037,Active,18340.737
POL52630,CUST11162,Term,697548.0,33990.5,2024-04-27,2024-06-07,41,AGT5122,Lapsed,3818.111
POL52631,CUST10598,Whole,167685.0,41885.2,2024-07-12,2025-05-09,301,AGT5173,Active,34540.946
POL52632,CUST11061,Property,795651.0,13630.2,2023-09-17,2024-11-07,417,AGT5208,Active,15572.037
POL52633,CUST10036,Property,632185.0,20259.8,2020-08-27,2021-08-16,354,AGT5211,Active,19649.231
POL52634,CUST11386,Property,885645.0,46490.0,2020-12-13,2022-11-12,699,AGT5050,Active,89031.534
POL52635,CUST10688,Health,385079.0,5290.8,2024-03-23,2025-04-04,377,AGT5245,Lapsed,5464.744
POL52636,CUST10228,Term,345314.0,3370.1,2023-03-11,2024-01-22,317,AGT5134,Lapsed,2926.909
POL52637,CUST11243,Vehicle,730494.0,28198.4,2024-05-12,2024-06-28,47,AGT5173,Cancelled,3631.027
POL52639,CUST12457,Vehicle,579301.0,8126.72,2023-10-28,2025-01-25,455,AGT5273,Lapsed,10130.569
POL52640,CUST10464,Term,863571.0,48833.9,2022-03-28,2025-06-09,1169,AGT5298,Cancelled,156402.272
POL52641,CUST11274,Property,435986.0,16978.9,2023-11-27,2024-04-29,154,AGT5084,Lapsed,7163.7
POL52642,CUST10367,Term,104820.0,21798.3,2022-07-16,2023-03-09,236,AGT5195,Lapsed,14094.243
POL52643,CUST11870,Property,925402.0,17338.4,2024-05-28,2024-09-04,99,AGT5182,Active,4702.744
POL52644,CUST12328,Term,179747.0,45786.4,2022-04-29,2024-02-08,650,AGT5259,Lapsed,81537.425
POL52646,CUST11393,Whole,990332.0,12211.3,2024-02-18,2025-02-24,372,AGT5137,Active,12445.489
POL52651,CUST11421,Whole,948012.0,11945.0,2022-09-25,2025-04-07,925,AGT5060,Active,30271.575
POL52652,CUST11226,Health,996616.0,35602.8,2023-07-11,2024-06-05,330,AGT5299,Active,32188.833
POL52653,CUST12392,Health,427078.0,37241.2,2022-12-08,2025-05-12,886,AGT5073,Lapsed,90399.187
POL52654,CUST10113,Whole,937861.0,7348.48,2022-09-21,2023-05-24,245,AGT5058,Cancelled,4932.541
POL52656,CUST12229,Whole,191204.0,16680.5,2021-08-14,2021-10-15,62,AGT5191,Cancelled,2833.4
POL52657,CUST11953,Health,366335.0,8387.45,2023-11-04,2024-09-19,320,AGT5198,Lapsed,7353.381
POL52658,CUST12083,Term,725110.0,19854.8,2023-01-15,2024-04-23,464,AGT5033,Lapsed,25240.075
POL52659,CUST10374,Term,909994.0,19815.4,2022-02-22,2024-09-12,933,AGT5093,Cancelled,50651.42
POL52661,CUST11316,Health,396520.0,34454.7,2022-08-11,2024-04-18,616,AGT5135,Lapsed,58148.206
POL52662,CUST10806,Vehicle,945545.0,40646.5,2022-12-06,2024-09-14,648,AGT5057,Active,72161.458
POL52663,CUST11316,Vehicle,354615.0,32770.4,2021-09-07,2024-10-18,1137,AGT5071,Cancelled,102082.041
POL52664,CUST10411,Whole,369253.0,44782.0,2024-05-16,2024-07-27,72,AGT5234,Cancelled,8833.71
POL52665,CUST10724,Property,753659.0,49920.5,2024-04-14,2024-08-31,139,AGT5014,Cancelled,19010.821
POL52666,CUST11471,Whole,296689.0,31181.9,2024-01-24,2024-08-07,196,AGT5102,Active,16744.253
POL52667,CUST11197,Property,928193.0,34171.5,2022-09-04,2024-05-24,628,AGT5199,Cancelled,58793.704
POL52669,CUST10808,Health,387580.0,43380.8,2023-11-05,2025-01-09,431,AGT5120,Lapsed,51224.999
POL52670,CUST10165,Property,330734.0,32115.8,2022-02-13,2024-12-14,1035,AGT5131,Active,91068.09
POL52671,CUST11492,Term,482804.0,41466.5,2022-07-31,2022-10-08,69,AGT5020,Lapsed,7838.873
POL52672,CUST12449,Whole,751970.0,11033.7,2022-08-25,2022-10-11,47,AGT5181,Lapsed,1420.778
POL52674,CUST12306,Vehicle,397743.0,23472.3,2023-01-19,2024-01-04,350,AGT5086,Active,22507.685
POL52675,CUST11634,Whole,907815.0,47138.2,2020-07-26,2022-01-24,547,AGT5092,Cancelled,70642.727
POL52676,CUST11547,Vehicle,481177.0,4557.42,2023-10-10,2024-02-25,138,AGT5092,Cancelled,1723.079
POL52677,CUST11659,Health,207466.0,24270.3,2022-03-04,2023-09-02,547,AGT5294,Cancelled,36372.203
POL52680,CUST12267,Whole,902673.0,21615.3,2024-02-02,2024-09-19,230,AGT5203,Active,13620.6
POL52682,CUST12145,Health,459773.0,13827.3,2021-11-30,2025-07-06,1314,AGT5220,Active,49778.28
POL52684,CUST11546,Vehicle,901146.0,33588.5,2023-04-15,2024-11-17,582,AGT5244,Cancelled,53557.553
POL52685,CUST12051,Whole,745838.0,4274.24,2024-06-24,2025-01-28,218,AGT5229,Lapsed,2552.834
POL52686,CUST12225,Property,952943.0,5898.33,2022-03-14,2023-11-22,618,AGT5280,Cancelled,9986.761
POL52687,CUST10025,Term,121416.0,21866.8,2024-04-08,2024-05-11,33,AGT5214,Active,1976.998
POL52688,CUST11521,Health,319480.0,38678.1,2022-10-25,2024-07-28,642,AGT5055,Lapsed,68031.069
POL52689,CUST12120,Term,751630.0,42973.9,2020-09-24,2024-09-26,1463,AGT5241,Lapsed,172248.81
POL52691,CUST10464,Property,426091.0,25479.4,2021-06-13,2022-05-04,325,AGT5034,Lapsed,22687.137
POL52693,CUST10022,Vehicle,324263.0,21317.0,2023-06-04,2024-11-02,517,AGT5228,Lapsed,30194.216
POL52695,CUST11199,Health,415245.0,27193.4,2022-08-17,2023-07-22,339,AGT5120,Lapsed,25256.336
POL52698,CUST10006,Vehicle,248505.0,15447.7,2023-12-25,2024-04-14,111,AGT5189,Lapsed,4697.794
POL52700,CUST10080,Health,144594.0,22962.4,2024-01-25,2024-02-11,17,AGT5079,Active,1069.482
POL52701,CUST11802,Term,831225.0,34786.8,2021-04-20,2022-07-22,458,AGT5032,Lapsed,43650.286
POL52702,CUST11710,Vehicle,458939.0,21967.8,2021-12-23,2023-08-25,610,AGT5095,Cancelled,36713.31
POL52703,CUST10174,Health,695035.0,34052.5,2024-06-01,2024-07-09,38,AGT5182,Cancelled,3545.192
POL52704,CUST12178,Term,557211.0,9462.14,2022-01-23,2022-04-03,70,AGT5019,Lapsed,1814.657
POL52705,CUST12330,Health,551631.0,22411.7,2023-07-22,2024-11-13,480,AGT5161,Active,29472.921
POL52707,CUST10752,Whole,807818.0,31956.5,2022-11-02,2024-05-31,576,AGT5067,Cancelled,50429.984
POL52709,CUST11698,Whole,600799.0,12516.7,2023-09-14,2024-05-25,254,AGT5050,Lapsed,8710.252
POL52710,CUST12491,Health,524414.0,44546.8,2024-01-27,2024-07-28,183,AGT5090,Lapsed,22334.423
POL52711,CUST10379,Property,567498.0,31695.3,2022-11-12,2024-09-05,663,AGT5273,Active,57572.559
POL52712,CUST11670,Health,379861.0,35063.4,2023-07-10,2024-09-25,443,AGT5098,Cancelled,42556.401
